                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                0.16215,                0.15117,                0.79207,                0.99971,                0.99868,                  0.995,                0.99424,                 0.0615,                0.08891,                0.78089,              0.0011178,              0.0011178,              0.0011178
                     68,                 0.1619,                 0.1523,                0.79118,                 0.9998,                0.99889,                  0.995,                0.99438,                    inf,                0.07912,                0.78274,               0.001113,               0.001113,               0.001113
                     69,                0.15904,                0.14871,                0.78768,                      1,                0.99873,                  0.995,                0.99418,                0.06071,                0.08531,                0.78144,              0.0011083,              0.0011083,              0.0011083
                     70,                0.15893,                0.14969,                0.79051,                0.99976,                0.99861,                  0.995,                0.99387,                0.07248,                0.09576,                0.78374,              0.0011036,              0.0011036,              0.0011036
                     71,                0.15707,                  0.147,                0.78936,                0.99985,                0.99901,                  0.995,                0.99436,                 0.0634,                0.08528,                0.78225,              0.0010989,              0.0010989,              0.0010989
                     72,                0.15527,                0.14754,                0.79209,                0.99962,                 0.9983,                  0.995,                0.99424,                    inf,                0.08671,                0.78111,              0.0010942,              0.0010942,              0.0010942
                     73,                0.15625,                0.14666,                0.78925,                0.99977,                0.99855,                  0.995,                0.99168,                0.06084,                0.08246,                 0.7822,              0.0010895,              0.0010895,              0.0010895
                     74,                0.15778,                0.14665,                 0.7909,                 0.9996,                0.99876,                  0.995,                0.99431,                0.06268,                0.08396,                0.78176,              0.0010848,              0.0010848,              0.0010848
                     75,                0.15232,                0.14331,                0.78767,                0.99959,                0.99816,                  0.995,                 0.9944,                    inf,                0.08054,                0.78084,                0.00108,                0.00108,                0.00108
                     76,                0.15656,                0.14661,                0.78929,                0.99897,                0.99918,                0.99499,                0.99428,                    inf,                0.08386,                0.78068,              0.0010753,              0.0010753,              0.0010753
                     77,                0.15906,                0.15093,                 0.7915,                0.99868,                0.99769,                  0.995,                0.99429,                0.05902,                0.08292,                0.78032,              0.0010706,              0.0010706,              0.0010706
                     78,                0.15759,                0.14901,                0.79217,                0.99881,                0.99905,                  0.995,                0.99444,                    inf,                0.08039,                0.78008,              0.0010659,              0.0010659,              0.0010659
                     79,                0.15487,                0.14431,                0.78973,                0.99976,                0.99877,                  0.995,                0.99435,                0.05067,                0.07358,                0.78054,              0.0010612,              0.0010612,              0.0010612
                     80,                0.16229,                0.14989,                0.79277,                0.99927,                0.99908,                  0.995,                0.99449,                0.05972,                 0.0851,                0.78144,              0.0010565,              0.0010565,              0.0010565
                     81,                0.15807,                0.14717,                0.78877,                0.99924,                0.99902,                  0.995,                0.99447,                0.05741,                0.07941,                0.78084,              0.0010517,              0.0010517,              0.0010517
                     82,                0.14955,                0.14137,                0.78954,                0.99962,                0.99883,                  0.995,                0.99455,                0.06045,                0.08121,                0.78032,               0.001047,               0.001047,               0.001047
                     83,                0.15531,                0.14454,                0.79025,                0.99903,                0.99898,                  0.995,                0.99441,                 0.0621,                0.08338,                0.77981,              0.0010423,              0.0010423,              0.0010423
